shot_type,made_shot,shot_value,coordinate_x,coordinate_y,shooting_team,home_score,away_score,qtr,quarter_seconds_remaining,game_seconds_remaining,distance,shot_group,shooting_team_encoded,shot_type_encoded,shot_group_encoded
Turnaround Jump Shot,True,2,-8,-1,Chicago,4,13,1,175,1975,8.06225774829855,Jump Shot,1,57,3
Jump Shot,True,2,5,10,Chicago,4,15,1,135,1935,11.180339887498949,Jump Shot,1,34,3
Pullup Jump Shot,False,0,-15,21,Phoenix,4,15,1,109,1909,25.80697580112788,Jump Shot,9,42,3
Jump Shot,False,0,13,25,Chicago,4,15,1,96,1896,28.178005607210743,Jump Shot,1,34,3
Pullup Jump Shot,True,2,-6,18,Phoenix,6,15,1,74,1874,18.973665961010276,Jump Shot,9,42,3
Jump Shot,False,0,16,26,Chicago,6,15,1,59,1859,30.528675044947494,Jump Shot,1,34,3
Cutting Layup Shot,False,0,0,1,Phoenix,6,15,1,48,1848,1.0,Layup,9,3,4
Jump Shot,False,0,-11,22,Chicago,6,15,1,33,1833,24.596747752497688,Jump Shot,1,34,3
Driving Layup Shot,True,2,0,1,Phoenix,8,15,1,14,1814,1.0,Layup,9,10,4
Jump Shot,False,0,17,17,Chicago,8,15,2,589,1789,24.041630560342615,Jump Shot,1,34,3
Cutting Layup Shot,False,0,0,1,Phoenix,8,15,2,572,1772,1.0,Layup,9,3,4
Cutting Layup Shot,True,2,0,1,Chicago,8,17,2,560,1760,1.0,Layup,1,3,4
Running Layup Shot,False,0,-1,1,Chicago,8,17,2,547,1747,1.4142135623730951,Layup,1,48,4
Driving Jump Shot Bank,False,0,3,7,Chicago,8,17,2,537,1737,7.615773105863909,Jump Shot,1,9,3
Driving Finger Roll Layup,True,2,1,2,Phoenix,10,17,2,513,1713,2.23606797749979,Layup,9,5,4
Cutting Layup Shot,True,2,-1,0,Chicago,10,19,2,499,1699,1.0,Layup,1,3,4
Driving Floating Jump Shot,False,0,-1,5,Phoenix,10,19,2,478,1678,5.0990195135927845,,9,7,7
Jump Shot,True,3,-17,16,Chicago,10,22,2,463,1663,23.345235059857504,Jump Shot,1,34,3
Jump Shot,False,0,-2,25,Phoenix,10,22,2,447,1647,25.079872407968907,Jump Shot,9,34,3
Running Pullup Jump Shot,True,2,-1,3,Chicago,10,24,2,440,1640,3.1622776601683795,,1,49,7
Free Throw - 1 of 2,True,1,-214748365,-214748365,Phoenix,11,24,2,424,1624,303700050.28044766,Free Throw,9,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Phoenix,12,24,2,424,1624,303700050.28044766,Free Throw,9,18,1
Jump Shot,False,0,23,-1,Chicago,12,24,2,412,1612,23.021728866442675,Jump Shot,1,34,3
Driving Floating Bank Jump Shot,True,2,-8,8,Phoenix,14,24,2,396,1596,11.313708498984761,,9,6,7
Floating Jump Shot,True,2,8,2,Chicago,14,26,2,382,1582,8.246211251235321,,1,14,7
Driving Layup Shot,False,0,-2,1,Chicago,14,26,2,357,1557,2.23606797749979,Layup,1,10,4
Turnaround Jump Shot,False,0,5,8,Chicago,14,26,2,347,1547,9.433981132056603,Jump Shot,1,57,3
Running Layup Shot,True,2,0,2,Phoenix,16,26,2,336,1536,2.0,Layup,9,48,4
Jump Shot,True,3,24,-2,Chicago,16,29,2,318,1518,24.08318915758459,Jump Shot,1,34,3
Driving Finger Roll Layup,False,0,0,4,Phoenix,16,29,2,298,1498,4.0,Layup,9,5,4
Jump Shot,False,0,-11,23,Phoenix,16,29,2,267,1467,25.495097567963924,Jump Shot,9,34,3
Jump Shot,True,3,-19,14,Chicago,16,32,2,244,1444,23.600847442411894,Jump Shot,1,34,3
Turnaround Fade Away Jump Shot,False,0,4,3,Phoenix,16,32,2,219,1419,5.0,Jump Shot,9,54,3
Running Layup Shot,True,2,1,3,Phoenix,18,32,2,208,1408,3.1622776601683795,Layup,9,48,4
Jump Shot,False,0,-9,23,Chicago,18,32,2,189,1389,24.698178070456937,Jump Shot,1,34,3
Jump Shot,True,3,22,9,Phoenix,21,32,2,171,1371,23.769728648009426,Jump Shot,9,34,3
Driving Layup Shot,True,2,0,1,Chicago,21,34,2,159,1359,1.0,Layup,1,10,4
Free Throw - 1 of 1,True,1,-214748365,-214748365,Chicago,21,35,2,159,1359,303700050.28044766,Free Throw,1,15,1
Jump Shot,True,2,5,11,Chicago,21,37,2,124,1324,12.083045973594572,Jump Shot,1,34,3
Cutting Layup Shot,True,2,0,1,Phoenix,23,37,2,113,1313,1.0,Layup,9,3,4
Driving Jump Shot Bank,False,0,0,2,Chicago,23,37,2,88,1288,2.0,Jump Shot,1,9,3
Running Pullup Jump Shot,True,2,-2,17,Phoenix,25,37,2,79,1279,17.11724276862369,,9,49,7
Driving Floating Jump Shot,False,0,1,3,Phoenix,25,37,2,47,1247,3.1622776601683795,,9,7,7
Driving Layup Shot,False,0,1,7,Phoenix,25,37,2,20,1220,7.0710678118654755,Layup,9,10,4
Running Layup Shot,True,2,0,1,Chicago,25,39,2,16,1216,1.0,Layup,1,48,4
Driving Layup Shot,True,2,-3,5,Chicago,25,41,3,587,1187,5.830951894845301,Layup,1,10,4
Driving Layup Shot,True,2,0,0,Phoenix,27,41,3,571,1171,0.0,Layup,9,10,4
Jump Shot,False,0,-15,20,Chicago,27,41,3,553,1153,25.0,Jump Shot,1,34,3
Jump Shot,False,0,-23,-2,Phoenix,27,41,3,542,1142,23.08679276123039,Jump Shot,9,34,3
Free Throw - 1 of 2,True,1,-214748365,-214748365,Chicago,27,42,3,531,1131,303700050.28044766,Free Throw,1,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Chicago,27,43,3,531,1131,303700050.28044766,Free Throw,1,18,1
Driving Floating Jump Shot,True,2,-1,4,Phoenix,29,43,3,512,1112,4.123105625617661,,9,7,7
Jump Shot,True,2,-6,1,Chicago,29,45,3,498,1098,6.082762530298219,Jump Shot,1,34,3
Free Throw - 1 of 1,True,1,-214748365,-214748365,Chicago,29,46,3,498,1098,303700050.28044766,Free Throw,1,15,1
Free Throw - 1 of 2,True,1,-214748365,-214748365,Phoenix,30,46,3,466,1066,303700050.28044766,Free Throw,9,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Phoenix,31,46,3,466,1066,303700050.28044766,Free Throw,9,18,1
Jump Shot,True,3,3,25,Chicago,31,49,3,454,1054,25.179356624028344,Jump Shot,1,34,3
Step Back Jump Shot,True,2,-10,4,Phoenix,33,49,3,437,1037,10.770329614269007,Jump Shot,9,51,3
Jump Shot,True,3,-20,15,Chicago,33,52,3,413,1013,25.0,Jump Shot,1,34,3
Pullup Bank Jump Shot,False,0,9,7,Phoenix,33,52,3,399,999,11.40175425099138,Jump Shot,9,41,3
Running Jump Shot,True,3,19,15,Chicago,33,55,3,393,993,24.20743687382041,,1,47,7
Pullup Jump Shot,False,0,-9,25,Phoenix,33,55,3,366,966,26.570660511172846,Jump Shot,9,42,3
Cutting Layup Shot,True,2,0,4,Chicago,33,57,3,351,951,4.0,Layup,1,3,4
Jump Shot,True,3,15,21,Phoenix,36,57,3,334,934,25.80697580112788,Jump Shot,9,34,3
Jump Shot,False,0,18,17,Chicago,36,57,3,313,913,24.758836806279895,Jump Shot,1,34,3
Free Throw - Technical,False,0,-214748365,-214748365,Phoenix,36,57,3,301,901,303700050.28044766,Free Throw,9,29,1
Turnaround Fade Away Jump Shot,False,0,-10,6,Chicago,36,57,3,286,886,11.661903789690601,Jump Shot,1,54,3
Pullup Jump Shot,True,2,1,15,Phoenix,38,57,3,277,877,15.033296378372908,Jump Shot,9,42,3
Pullup Jump Shot,False,0,15,20,Chicago,38,57,3,254,854,25.0,Jump Shot,1,42,3
Driving Floating Bank Jump Shot,True,2,9,6,Phoenix,40,57,3,245,845,10.816653826391969,,9,6,7
Driving Layup Shot,True,2,0,1,Chicago,40,59,3,223,823,1.0,Layup,1,10,4
Cutting Layup Shot,True,2,-1,0,Phoenix,42,59,3,212,812,1.0,Layup,9,3,4
Layup Shot,False,0,0,2,Chicago,42,59,3,190,790,2.0,Layup,1,38,4
Layup Shot Putback,True,2,-1,1,Chicago,42,61,3,183,783,1.4142135623730951,Layup,1,39,4
Pullup Jump Shot,False,0,8,-2,Phoenix,42,61,3,170,770,8.246211251235321,Jump Shot,9,42,3
Running Layup Shot,True,2,0,2,Chicago,42,63,3,135,735,2.0,Layup,1,48,4
Cutting Layup Shot,True,2,0,1,Chicago,42,65,3,113,713,1.0,Layup,1,3,4
Driving Layup Shot,True,2,1,1,Phoenix,44,65,3,101,701,1.4142135623730951,Layup,9,10,4
Free Throw - 1 of 1,True,1,-214748365,-214748365,Phoenix,45,65,3,101,701,303700050.28044766,Free Throw,9,15,1
Jump Shot,False,0,-8,26,Chicago,45,65,3,72,672,27.202941017470888,Jump Shot,1,34,3
Jump Shot,False,0,24,1,Phoenix,45,65,3,59,659,24.020824298928627,Jump Shot,9,34,3
Free Throw - 1 of 2,False,0,-214748365,-214748365,Phoenix,45,65,3,55,655,303700050.28044766,Free Throw,9,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Phoenix,46,65,3,55,655,303700050.28044766,Free Throw,9,18,1
Jump Shot,True,3,-23,0,Chicago,46,68,3,34,634,23.0,Jump Shot,1,34,3
Jump Shot,False,0,23,2,Phoenix,46,68,3,17,617,23.08679276123039,Jump Shot,9,34,3
Free Throw - 1 of 2,True,1,-214748365,-214748365,Chicago,46,69,3,0,600,303700050.28044766,Free Throw,1,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Chicago,46,70,3,0,600,303700050.28044766,Free Throw,1,18,1
Pullup Jump Shot,False,0,9,22,Phoenix,46,70,4,573,573,23.769728648009426,Jump Shot,9,42,3
Jump Shot,True,3,0,27,Chicago,46,73,4,556,556,27.0,Jump Shot,1,34,3
Jump Shot,False,0,19,18,Chicago,46,73,4,527,527,26.1725046566048,Jump Shot,1,34,3
Running Jump Shot,True,3,23,-1,Phoenix,49,73,4,521,521,23.021728866442675,,9,47,7
Layup Driving Reverse,False,0,1,1,Chicago,49,73,4,496,496,1.4142135623730951,Layup,1,36,4
Jump Shot,False,0,9,15,Chicago,49,73,4,466,466,17.4928556845359,Jump Shot,1,34,3
Turnaround Fade Away Jump Shot,False,0,2,9,Phoenix,49,73,4,450,450,9.219544457292887,Jump Shot,9,54,3
Cutting Layup Shot,False,0,-1,3,Chicago,49,73,4,439,439,3.1622776601683795,Layup,1,3,4
Turnaround Hook Shot,True,2,1,6,Phoenix,51,73,4,431,431,6.082762530298219,Hook Shot,9,56,2
Jump Shot,True,3,-22,8,Chicago,51,76,4,421,421,23.40939982143925,Jump Shot,1,34,3
Free Throw - 1 of 2,True,1,-214748365,-214748365,Phoenix,52,76,4,405,405,303700050.28044766,Free Throw,9,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Phoenix,53,76,4,405,405,303700050.28044766,Free Throw,9,18,1
Cutting Layup Shot,True,2,1,0,Phoenix,55,76,4,368,368,1.0,Layup,9,3,4
Pullup Jump Shot,False,0,10,13,Chicago,55,76,4,357,357,16.401219466856727,Jump Shot,1,42,3
Hook Shot,True,2,5,3,Phoenix,57,76,4,345,345,5.830951894845301,Hook Shot,9,31,2
Jump Shot,True,3,-1,25,Chicago,57,79,4,328,328,25.019992006393608,Jump Shot,1,34,3
Driving Floating Jump Shot,True,2,3,7,Phoenix,59,79,4,308,308,7.615773105863909,,9,7,7
Driving Floating Bank Jump Shot,True,2,-3,3,Chicago,59,81,4,294,294,4.242640687119285,,1,6,7
Free Throw - 1 of 1,True,1,-214748365,-214748365,Chicago,59,82,4,294,294,303700050.28044766,Free Throw,1,15,1
Step Back Jump Shot,False,0,1,13,Phoenix,59,82,4,278,278,13.038404810405298,Jump Shot,9,51,3
Tip Shot,True,2,0,0,Phoenix,61,82,4,272,272,0.0,Tip Shot,9,52,6
Pullup Jump Shot,False,0,-12,17,Chicago,61,82,4,250,250,20.808652046684813,Jump Shot,1,42,3
Free Throw - 1 of 2,True,1,-214748365,-214748365,Phoenix,62,82,4,240,240,303700050.28044766,Free Throw,9,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Phoenix,63,82,4,240,240,303700050.28044766,Free Throw,9,18,1
Jump Shot,False,0,-10,14,Phoenix,63,82,4,195,195,17.204650534085253,Jump Shot,9,34,3
Jump Shot,False,0,-13,6,Chicago,63,82,4,179,179,14.317821063276353,Jump Shot,1,34,3
Jump Shot,False,0,-1,24,Phoenix,63,82,4,163,163,24.020824298928627,Jump Shot,9,34,3
Reverse Layup Shot,True,2,0,1,Phoenix,65,82,4,132,132,1.0,Layup,9,43,4
Pullup Jump Shot,False,0,-9,9,Chicago,65,82,4,108,108,12.727922061357855,Jump Shot,1,42,3
Cutting Layup Shot,False,0,-1,0,Phoenix,65,82,4,96,96,1.0,Layup,9,3,4
Jump Shot,False,0,-4,27,Chicago,65,82,4,84,84,27.294688127912362,Jump Shot,1,34,3
Step Back Jump Shot,True,2,-18,7,Phoenix,67,82,4,64,64,19.313207915827967,Jump Shot,9,51,3
Jump Shot,False,0,15,22,Chicago,67,82,4,52,52,26.627053911388696,Jump Shot,1,34,3
Turnaround Jump Shot,False,0,-10,-2,Phoenix,67,82,4,26,26,10.198039027185569,Jump Shot,9,57,3
Turnaround Jump Shot,False,0,-1,16,Chicago,67,82,4,2,2,16.0312195418814,Jump Shot,1,57,3
Driving Layup Shot,False,0,-1,1,Los Angeles,0,0,1,574,2374,1.4142135623730951,Layup,6,10,4
Turnaround Bank Jump Shot,True,2,-6,2,Dallas,0,2,1,566,2366,6.324555320336759,Jump Shot,3,53,3
Pullup Jump Shot,False,0,-13,14,Los Angeles,0,2,1,549,2349,19.1049731745428,Jump Shot,6,42,3
Cutting Layup Shot,True,2,2,2,Dallas,0,4,1,540,2340,2.8284271247461903,Layup,3,3,4
Driving Layup Shot,True,2,-1,2,Los Angeles,2,4,1,518,2318,2.23606797749979,Layup,6,10,4
Free Throw - 1 of 2,True,1,-214748365,-214748365,Dallas,2,5,1,507,2307,303700050.28044766,Free Throw,3,16,1
Free Throw - 2 of 2,False,0,-214748365,-214748365,Dallas,2,5,1,507,2307,303700050.28044766,Free Throw,3,18,1
Running Layup Shot,False,0,-1,1,Los Angeles,2,5,1,496,2296,1.4142135623730951,Layup,6,48,4
Jump Shot,False,0,23,4,Dallas,2,5,1,489,2289,23.345235059857504,Jump Shot,3,34,3
Layup Shot,True,2,0,3,Los Angeles,4,5,1,477,2277,3.0,Layup,6,38,4
Jump Shot,True,3,-19,17,Dallas,4,8,1,463,2263,25.495097567963924,Jump Shot,3,34,3
Driving Jump Shot Bank,True,2,-2,5,Los Angeles,6,8,1,453,2253,5.385164807134504,Jump Shot,6,9,3
Cutting Layup Shot,False,0,0,2,Dallas,6,8,1,402,2202,2.0,Layup,3,3,4
Jump Shot,True,3,-5,25,Los Angeles,9,8,1,393,2193,25.495097567963924,Jump Shot,6,34,3
Running Layup Shot,True,2,2,1,Los Angeles,11,8,1,361,2161,2.23606797749979,Layup,6,48,4
Pullup Jump Shot,False,0,-10,21,Dallas,11,8,1,344,2144,23.259406699226016,Jump Shot,3,42,3
Layup Shot,True,2,1,2,Dallas,11,10,1,333,2133,2.23606797749979,Layup,3,38,4
Jump Shot,True,3,-20,15,Los Angeles,14,10,1,320,2120,25.0,Jump Shot,6,34,3
Jump Shot,False,0,-14,19,Dallas,14,10,1,298,2098,23.600847442411894,Jump Shot,3,34,3
Fade Away Jump Shot,False,0,-8,8,Los Angeles,14,10,1,248,2048,11.313708498984761,Jump Shot,6,12,3
Cutting Layup Shot,True,2,-2,0,Dallas,14,12,1,238,2038,2.0,Layup,3,3,4
Running Layup Shot,True,2,1,1,Dallas,14,14,1,213,2013,1.4142135623730951,Layup,3,48,4
Free Throw - 1 of 1,False,0,-214748365,-214748365,Dallas,14,14,1,213,2013,303700050.28044766,Free Throw,3,15,1
Free Throw - 1 of 2,True,1,-214748365,-214748365,Los Angeles,15,14,1,205,2005,303700050.28044766,Free Throw,6,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Los Angeles,16,14,1,205,2005,303700050.28044766,Free Throw,6,18,1
Free Throw - 1 of 2,True,1,-214748365,-214748365,Dallas,16,15,1,184,1984,303700050.28044766,Free Throw,3,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Dallas,16,16,1,184,1984,303700050.28044766,Free Throw,3,18,1
Driving Layup Shot,True,2,-1,1,Los Angeles,18,16,1,174,1974,1.4142135623730951,Layup,6,10,4
Jump Shot,False,0,-13,21,Dallas,18,16,1,160,1960,24.698178070456937,Jump Shot,3,34,3
Running Finger Roll Layup,False,0,0,2,Los Angeles,18,16,1,149,1949,2.0,Layup,6,46,4
Running Layup Shot,False,0,-2,1,Dallas,18,16,1,144,1944,2.23606797749979,Layup,3,48,4
Layup Shot Putback,False,0,0,1,Dallas,18,16,1,143,1943,1.0,Layup,3,39,4
Driving Layup Shot,True,2,-2,4,Dallas,18,18,1,135,1935,4.47213595499958,Layup,3,10,4
Free Throw - 1 of 1,True,1,-214748365,-214748365,Dallas,18,19,1,135,1935,303700050.28044766,Free Throw,3,15,1
Turnaround Fade Away Jump Shot,False,0,2,7,Los Angeles,18,19,1,114,1914,7.280109889280518,Jump Shot,6,54,3
Pullup Jump Shot,True,2,9,16,Dallas,18,21,1,97,1897,18.35755975068582,Jump Shot,3,42,3
Driving Layup Shot,True,2,2,2,Los Angeles,20,21,1,83,1883,2.8284271247461903,Layup,6,10,4
Jump Shot,False,0,10,16,Dallas,20,21,1,65,1865,18.867962264113206,Jump Shot,3,34,3
Layup Shot,True,2,-1,2,Dallas,20,23,1,63,1863,2.23606797749979,Layup,3,38,4
Jump Shot,False,0,-13,21,Los Angeles,20,23,1,12,1812,24.698178070456937,Jump Shot,6,34,3
Free Throw - 1 of 2,True,1,-214748365,-214748365,Dallas,20,24,1,0,1800,303700050.28044766,Free Throw,3,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Dallas,20,25,1,0,1800,303700050.28044766,Free Throw,3,18,1
Driving Layup Shot,True,2,2,1,Los Angeles,22,25,2,579,1779,2.23606797749979,Layup,6,10,4
Turnaround Jump Shot,True,2,-10,1,Dallas,22,27,2,561,1761,10.04987562112089,Jump Shot,3,57,3
Jump Shot,False,0,-13,26,Los Angeles,22,27,2,542,1742,29.068883707497267,Jump Shot,6,34,3
Jump Shot,False,0,16,19,Los Angeles,22,27,2,538,1738,24.839484696748443,Jump Shot,6,34,3
Jump Shot,True,3,17,17,Dallas,22,30,2,531,1731,24.041630560342615,Jump Shot,3,34,3
Step Back Jump Shot,False,0,-14,4,Los Angeles,22,30,2,509,1709,14.560219778561036,Jump Shot,6,51,3
Free Throw - 1 of 2,True,1,-214748365,-214748365,Dallas,22,31,2,505,1705,303700050.28044766,Free Throw,3,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Dallas,22,32,2,505,1705,303700050.28044766,Free Throw,3,18,1
Jump Shot,False,0,23,1,Los Angeles,22,32,2,485,1685,23.021728866442675,Jump Shot,6,34,3
Running Jump Shot,True,3,-22,10,Dallas,22,35,2,476,1676,24.166091947189145,,3,47,7
Step Back Jump Shot,False,0,-7,15,Los Angeles,22,35,2,449,1649,16.55294535724685,Jump Shot,6,51,3
Driving Layup Shot,True,2,2,2,Dallas,22,37,2,435,1635,2.8284271247461903,Layup,3,10,4
Free Throw - 1 of 2,True,1,-214748365,-214748365,Los Angeles,23,37,2,422,1622,303700050.28044766,Free Throw,6,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Los Angeles,24,37,2,422,1622,303700050.28044766,Free Throw,6,18,1
Turnaround Jump Shot,True,2,-1,7,Dallas,24,39,2,404,1604,7.0710678118654755,Jump Shot,3,57,3
Jump Shot,False,0,9,25,Los Angeles,24,39,2,386,1586,26.570660511172846,Jump Shot,6,34,3
Driving Layup Shot,False,0,-1,2,Los Angeles,24,39,2,376,1576,2.23606797749979,Layup,6,10,4
Free Throw - 1 of 2,True,1,-214748365,-214748365,Dallas,24,40,2,373,1573,303700050.28044766,Free Throw,3,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Dallas,24,41,2,373,1573,303700050.28044766,Free Throw,3,18,1
Fade Away Jump Shot,True,2,3,8,Los Angeles,26,41,2,347,1547,8.54400374531753,Jump Shot,6,12,3
Reverse Layup Shot,True,2,-1,0,Dallas,26,43,2,326,1526,1.0,Layup,3,43,4
Jump Shot,True,3,-23,2,Dallas,26,46,2,294,1494,23.08679276123039,Jump Shot,3,34,3
Pullup Jump Shot,False,0,-8,18,Los Angeles,26,46,2,268,1468,19.697715603592208,Jump Shot,6,42,3
Running Jump Shot,True,3,17,19,Dallas,26,49,2,261,1461,25.495097567963924,,3,47,7
Pullup Jump Shot,False,0,2,18,Los Angeles,26,49,2,231,1431,18.110770276274835,Jump Shot,6,42,3
Layup Driving Reverse,False,0,1,0,Los Angeles,26,49,2,228,1428,1.0,Layup,6,36,4
Layup Shot,True,2,1,1,Dallas,26,51,2,214,1414,1.4142135623730951,Layup,3,38,4
Driving Layup Shot,False,0,-3,1,Los Angeles,26,51,2,191,1391,3.1622776601683795,Layup,6,10,4
Free Throw - 1 of 2,False,0,-214748365,-214748365,Dallas,26,51,2,172,1372,303700050.28044766,Free Throw,3,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Dallas,26,52,2,172,1372,303700050.28044766,Free Throw,3,18,1
Cutting Layup Shot,True,2,1,1,Dallas,26,54,2,145,1345,1.4142135623730951,Layup,3,3,4
Jump Shot,False,0,8,24,Los Angeles,26,54,2,132,1332,25.298221281347036,Jump Shot,6,34,3
Driving Layup Shot,True,2,1,2,Dallas,26,56,2,116,1316,2.23606797749979,Layup,3,10,4
Jump Shot,False,0,-23,6,Los Angeles,26,56,2,104,1304,23.769728648009426,Jump Shot,6,34,3
Running Jump Shot,True,3,22,9,Dallas,26,59,2,93,1293,23.769728648009426,,3,47,7
Free Throw - 1 of 2,True,1,-214748365,-214748365,Los Angeles,27,59,2,84,1284,303700050.28044766,Free Throw,6,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Los Angeles,28,59,2,84,1284,303700050.28044766,Free Throw,6,18,1
Jump Shot,True,3,13,21,Dallas,28,62,2,65,1265,24.698178070456937,Jump Shot,3,34,3
Jump Shot,False,0,-12,27,Los Angeles,28,62,2,48,1248,29.546573405388315,Jump Shot,6,34,3
Driving Layup Shot,True,2,1,1,Dallas,28,64,2,33,1233,1.4142135623730951,Layup,3,10,4
Free Throw - 1 of 1,False,0,-214748365,-214748365,Dallas,28,64,2,33,1233,303700050.28044766,Free Throw,3,15,1
Free Throw - 1 of 2,False,0,-214748365,-214748365,Los Angeles,28,64,2,28,1228,303700050.28044766,Free Throw,6,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Los Angeles,29,64,2,28,1228,303700050.28044766,Free Throw,6,18,1
Free Throw - 1 of 2,True,1,-214748365,-214748365,Dallas,29,65,2,10,1210,303700050.28044766,Free Throw,3,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Dallas,29,66,2,10,1210,303700050.28044766,Free Throw,3,18,1
Turnaround Jump Shot,True,2,0,6,Los Angeles,31,66,3,585,1185,6.0,Jump Shot,6,57,3
Jump Shot,True,3,13,22,Los Angeles,34,66,3,551,1151,25.553864678361276,Jump Shot,6,34,3
Jump Shot,False,0,19,17,Dallas,34,66,3,531,1131,25.495097567963924,Jump Shot,3,34,3
Pullup Jump Shot,False,0,-12,0,Los Angeles,34,66,3,519,1119,12.0,Jump Shot,6,42,3
Running Layup Shot,True,2,-2,1,Los Angeles,36,66,3,504,1104,2.23606797749979,Layup,6,48,4
Jump Shot,False,0,23,2,Dallas,36,66,3,486,1086,23.08679276123039,Jump Shot,3,34,3
Pullup Jump Shot,True,2,-1,9,Los Angeles,38,66,3,463,1063,9.055385138137417,Jump Shot,6,42,3
Layup Shot,True,2,-2,2,Dallas,38,68,3,448,1048,2.8284271247461903,Layup,3,38,4
Jump Shot,False,0,2,19,Los Angeles,38,68,3,432,1032,19.1049731745428,Jump Shot,6,34,3
Free Throw - 1 of 2,True,1,-214748365,-214748365,Los Angeles,39,68,3,430,1030,303700050.28044766,Free Throw,6,16,1
Free Throw - 2 of 2,True,1,-214748365,-214748365,Los Angeles,40,68,3,430,1030,303700050.28044766,Free Throw,6,18,1
Running Layup Shot,False,0,0,0,Los Angeles,40,68,3,405,1005,0.0,Layup,6,48,4
Layup Shot,True,2,1,2,Los Angeles,42,68,3,399,999,2.23606797749979,Layup,6,38,4
Jump Shot,True,3,-20,14,Dallas,42,71,3,383,983,24.413111231467404,Jump Shot,3,34,3
Driving Floating Jump Shot,True,2,-1,7,Los Angeles,44,71,3,350,950,7.0710678118654755,,6,7,7
Jump Shot,True,2,2,11,Dallas,44,73,3,327,927,11.180339887498949,Jump Shot,3,34,3
Free Throw - 1 of 2,True,1,-214748365,-214748365,Los Angeles,45,73,3,312,912,303700050.28044766,Free Throw,6,16,1
Free Throw - 2 of 2,False,0,-214748365,-214748365,Los Angeles,45,73,3,312,912,303700050.28044766,Free Throw,6,18,1
Cutting Layup Shot,True,2,1,2,Dallas,45,75,3,298,898,2.23606797749979,Layup,3,3,4
Running Layup Shot,True,2,2,2,Dallas,45,77,3,282,882,2.8284271247461903,Layup,3,48,4
Pullup Jump Shot,False,0,12,12,Los Angeles,45,77,3,268,868,16.97056274847714,Jump Shot,6,42,3
